"subject","activity","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyAccMag-mean()","tGravityAccMag-mean()","tBodyAccJerkMag-mean()","tBodyGyroMag-mean()","tBodyGyroJerkMag-mean()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyAccMag-mean()","fBodyBodyAccJerkMag-mean()","fBodyBodyGyroMag-mean()","fBodyBodyGyroJerkMag-mean()","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-std()","tGravityAccMag-std()","tBodyAccJerkMag-std()","tBodyGyroMag-std()","tBodyGyroJerkMag-std()","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-std()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-std()"
22,"WALKING",0.27886459,-0.0167213607957174,-0.107112510934783,0.936096410434783,-0.259644937173913,0.0233780056086957,0.0627777634002174,0.0356746339782609,0.00443691445434783,0.0007771571,-0.0960880731804348,0.0775266594847826,-0.132977562363043,-0.0321910702173913,-0.0569812455608696,0.0722419121669565,0.0722419121669565,0.02291996735,-0.210608043717391,-0.461999528913043,-0.0994928588891304,0.145367520371739,-0.25521651373913,-0.0367047077608696,0.159995613695652,-0.281973435652174,-0.144648652152174,-0.501176901956522,-0.083501182326087,-0.0241584964891304,0.0659727285,-0.438378722826087,-0.553946121521739,0.27886459,-0.0167213607957174,-0.107112510934783,0.936096410434783,-0.259644937173913,0.0233780056086957,0.0627777634002174,0.0356746339782609,0.00443691445434783,0.0007771571,-0.0960880731804348,0.0775266594847826,-0.132977562363043,-0.0321910702173913,-0.0569812455608696,0.0722419121669565,0.0722419121669565,0.02291996735,-0.210608043717391,-0.461999528913043,-0.0994928588891304,0.145367520371739,-0.25521651373913,-0.0367047077608696,0.159995613695652,-0.281973435652174,-0.144648652152174,-0.501176901956522,-0.083501182326087,-0.0241584964891304,0.0659727285,-0.438378722826087,-0.553946121521739
23,"WALKING",0.273211884237288,-0.0183618711932203,-0.113382994084746,0.939809688644068,-0.16176137,-0.160763360338983,0.0987319085964407,0.0148955926864407,-0.00190810641525424,-0.0631156870355932,-0.0640197920966102,0.10770045065339,-0.0578128239067797,-0.0516704755661017,-0.0903002524369492,-0.0988770198220339,-0.0988770198220339,-0.0670819655881356,-0.0120968259523729,0.0115305410508475,-0.275404187920339,-0.0724367317966102,0.0814081078542373,-0.290410454881356,-0.155488720747458,-0.0572021324745763,-0.337619203050847,0.195569461920339,-0.194970369294915,-0.0942606311677966,-0.0180705701559322,0.185078207383051,0.146618569064407,0.273211884237288,-0.0183618711932203,-0.113382994084746,0.939809688644068,-0.16176137,-0.160763360338983,0.0987319085964407,0.0148955926864407,-0.00190810641525424,-0.0631156870355932,-0.0640197920966102,0.10770045065339,-0.0578128239067797,-0.0516704755661017,-0.0903002524369492,-0.0988770198220339,-0.0988770198220339,-0.0670819655881356,-0.0120968259523729,0.0115305410508475,-0.275404187920339,-0.0724367317966102,0.0814081078542373,-0.290410454881356,-0.155488720747458,-0.0572021324745763,-0.337619203050847,0.195569461920339,-0.194970369294915,-0.0942606311677966,-0.0180705701559322,0.185078207383051,0.146618569064407
24,"WALKING",0.276980816034483,-0.0225446400534483,-0.110595952913793,0.95970108137931,-0.115116241810345,-0.140910029827586,0.0731938975362069,0.0121254591034483,-0.0116401387758621,-0.0545126870724138,-0.0658435879913793,0.0972006320344828,-0.0625311679982759,-0.0502895008551724,-0.0739835516362069,-0.299983613965517,-0.299983613965517,-0.399722201034483,-0.403064156896552,-0.507824745862069,-0.492419802586207,-0.203193741396552,-0.344493013448276,-0.509628168793103,-0.352829307068966,-0.469920224310345,-0.468295081206897,-0.479841432931034,-0.39144792137931,-0.434618912068966,-0.418641046896552,-0.534509163793103,-0.571594392068966,-0.47076236637931,-0.154127498163793,-0.288840016206897,-0.983132400344828,-0.962578844310345,-0.962822966551724,-0.485863255344828,-0.302220161206897,-0.491189466034483,-0.580597373275862,-0.487166280172414,-0.396154003275862,-0.490773455517241,-0.514246569655172,-0.557968202931034,-0.48106401862069,-0.48106401862069,-0.409824562586207,-0.563863212586207,-0.556022765862069,-0.462733639137931,-0.182766476862069,-0.314646918448276,-0.507640734482759,-0.294353545672414,-0.511115619482759,-0.616915839310345,-0.495896271896552,-0.453337858448276,-0.590265845517241,-0.40297998362069,-0.668032801896552,-0.567447731896552
25,"WALKING",0.278992759054054,-0.0186477624716216,-0.108737636297297,0.937483114459459,-0.127315870743243,0.188416273486486,0.0721720712281081,0.00351115201418919,-0.00335098680675676,-0.0156305378067568,-0.0820768065347297,0.0867868736891892,-0.102377269321622,-0.0398986518064865,-0.0512696224225676,-0.40528943,-0.40528943,-0.538291424594595,-0.394362401351351,-0.678466069054054,-0.609038908918919,-0.251880271094595,-0.533563220540541,-0.625595376891892,-0.43445519972973,-0.659286392837838,-0.411909719594595,-0.678750350135135,-0.561322950945946,-0.566060023108108,-0.564591342162162,-0.562733252702703,-0.770300895540541,0.278992759054054,-0.0186477624716216,-0.108737636297297,0.937483114459459,-0.127315870743243,0.188416273486486,0.0721720712281081,0.00351115201418919,-0.00335098680675676,-0.0156305378067568,-0.0820768065347297,0.0867868736891892,-0.102377269321622,-0.0398986518064865,-0.0512696224225676,-0.40528943,-0.40528943,-0.538291424594595,-0.394362401351351,-0.678466069054054,-0.609038908918919,-0.251880271094595,-0.533563220540541,-0.625595376891892,-0.43445519972973,-0.659286392837838,-0.411909719594595,-0.678750350135135,-0.561322950945946,-0.566060023108108,-0.564591342162162,-0.562733252702703,-0.770300895540541
26,"WALKING",0.279264443728814,-0.0154259586949153,-0.108927011474576,0.960647754576271,-0.133922185084746,0.108738699508475,0.0652303740728813,0.0196712144372881,-0.00618305784355932,-0.00334085938813559,-0.0841507651508475,0.0851069247830508,-0.099411456038983,-0.0456538283033898,-0.0492240545355932,-0.223399171830508,-0.223399171830508,-0.290758024915254,-0.392092024067797,-0.51239882559322,-0.321959549661017,-0.146702156576271,-0.33953964559322,-0.36422676440678,-0.298531982474576,-0.398673189830508,-0.368112905762712,-0.56182776559322,-0.318516813050847,-0.379836742711864,-0.293358341186441,-0.551927613050847,-0.619461036101695,0.279264443728814,-0.0154259586949153,-0.108927011474576,0.960647754576271,-0.133922185084746,0.108738699508475,0.0652303740728813,0.0196712144372881,-0.00618305784355932,-0.00334085938813559,-0.0841507651508475,0.0851069247830508,-0.099411456038983,-0.0456538283033898,-0.0492240545355932,-0.223399171830508,-0.223399171830508,-0.290758024915254,-0.392092024067797,-0.51239882559322,-0.321959549661017,-0.146702156576271,-0.33953964559322,-0.36422676440678,-0.298531982474576,-0.398673189830508,-0.368112905762712,-0.56182776559322,-0.318516813050847,-0.379836742711864,-0.293358341186441,-0.551927613050847,-0.619461036101695
27,"WALKING",0.276849485438596,-0.0166478783221912,-0.112822289263158,0.944759287368421,-0.187497034561404,-0.126210937305263,0.0684331971807018,0.00161230290877193,-0.020752327245614,-0.08558835714,-0.0365348163649123,0.118267750196491,-0.0786163508824035,-0.0476974404561403,-0.0650247552701754,-0.238853875263158,-0.238853875263158,-0.230500549298246,-0.396638753684211,-0.562587199473684,-0.308702374385965,-0.13678354122807,-0.312372595438596,-0.345482736842105,-0.194767362438596,-0.382617091578947,-0.498017935263158,-0.534724231403509,-0.318182379824561,-0.327229405789474,-0.259934013157895,-0.519451704035088,-0.623288199649123,0.276849485438596,-0.0166478783221912,-0.112822289263158,0.944759287368421,-0.187497034561404,-0.126210937305263,0.0684331971807018,0.00161230290877193,-0.020752327245614,-0.08558835714,-0.0365348163649123,0.118267750196491,-0.0786163508824035,-0.0476974404561403,-0.0650247552701754,-0.238853875263158,-0.238853875263158,-0.230500549298246,-0.396638753684211,-0.562587199473684,-0.308702374385965,-0.13678354122807,-0.312372595438596,-0.345482736842105,-0.194767362438596,-0.382617091578947,-0.498017935263158,-0.534724231403509,-0.318182379824561,-0.327229405789474,-0.259934013157895,-0.519451704035088,-0.623288199649123
28,"WALKING",0.281228223888889,-0.0156759722981481,-0.103714705396296,0.942930275555556,-0.229316151481481,-0.125912861222222,0.0931122231851852,0.0226486602722222,-0.00762915201666667,-0.105896207861111,-0.0172822168012963,0.116065910925926,-0.092974671262963,-0.0515394449611111,-0.0593552479814815,-0.1806660203,-0.1806660203,-0.299223359444444,-0.310775945814815,-0.546248758518519,-0.280062182962963,-0.127912276044444,-0.356337638518519,-0.36260198037037,-0.294548344814815,-0.498754491111111,-0.374681071666667,-0.50468173962963,-0.255029045018519,-0.352156841666667,-0.360811456296296,-0.514602424814815,-0.595965103703704,0.281228223888889,-0.0156759722981481,-0.103714705396296,0.942930275555556,-0.229316151481481,-0.125912861222222,0.0931122231851852,0.0226486602722222,-0.00762915201666667,-0.105896207861111,-0.0172822168012963,0.116065910925926,-0.092974671262963,-0.0515394449611111,-0.0593552479814815,-0.1806660203,-0.1806660203,-0.299223359444444,-0.310775945814815,-0.546248758518519,-0.280062182962963,-0.127912276044444,-0.356337638518519,-0.36260198037037,-0.294548344814815,-0.498754491111111,-0.374681071666667,-0.50468173962963,-0.255029045018519,-0.352156841666667,-0.360811456296296,-0.514602424814815,-0.595965103703704
29,"WALKING",0.271999916792453,-0.0162915600588679,-0.106632427301887,0.96237438509434,-0.127318078679245,0.0955792142264151,0.0853743348528302,0.0223870454150943,0.00941547304716981,-0.00795668167188679,-0.081960153154717,0.0856852236188679,-0.10688830318283,-0.0479898124113208,-0.0392368986679245,-0.0955213393716981,-0.0955213393716981,-0.240231677415094,-0.28057326754717,-0.506242118113208,-0.135819505761321,-0.0349642325433962,-0.279734839433962,-0.210469887150943,-0.0880213408433962,-0.394877826981132,-0.431490048490566,-0.362232316226415,-0.397277495471698,-0.235683305566038,-0.108978206490566,-0.416817853396226,-0.628501115849057,0.271999916792453,-0.0162915600588679,-0.106632427301887,0.96237438509434,-0.127318078679245,0.0955792142264151,0.0853743348528302,0.0223870454150943,0.00941547304716981,-0.00795668167188679,-0.081960153154717,0.0856852236188679,-0.10688830318283,-0.0479898124113208,-0.0392368986679245,-0.0955213393716981,-0.0955213393716981,-0.240231677415094,-0.28057326754717,-0.506242118113208,-0.135819505761321,-0.0349642325433962,-0.279734839433962,-0.210469887150943,-0.0880213408433962,-0.394877826981132,-0.431490048490566,-0.362232316226415,-0.397277495471698,-0.235683305566038,-0.108978206490566,-0.416817853396226,-0.628501115849057
30,"WALKING",0.276406758,-0.0175880385730769,-0.0986247068969231,0.965217551076923,-0.157673823846154,-0.00392556384476923,0.0688689970184615,0.0219656545,-0.00739534236,-0.0459505355861538,-0.0649170927338462,0.0839568239261538,-0.0873839917276923,-0.0617028868769231,-0.0446007229941538,-0.195140032969231,-0.195140032969231,-0.352111713846154,-0.0229640797463077,-0.472068729846154,-0.351402910907692,-0.193856663907692,-0.309558882615385,-0.389595631107692,-0.299525343907692,-0.467030710153846,-0.374440300461538,-0.175900924040154,-0.247350343692308,-0.342363772923077,-0.347180134692308,-0.358344356,-0.547621753230769,0.276406758,-0.0175880385730769,-0.0986247068969231,0.965217551076923,-0.157673823846154,-0.00392556384476923,0.0688689970184615,0.0219656545,-0.00739534236,-0.0459505355861538,-0.0649170927338462,0.0839568239261538,-0.0873839917276923,-0.0617028868769231,-0.0446007229941538,-0.195140032969231,-0.195140032969231,-0.352111713846154,-0.0229640797463077,-0.472068729846154,-0.351402910907692,-0.193856663907692,-0.309558882615385,-0.389595631107692,-0.299525343907692,-0.467030710153846,-0.374440300461538,-0.175900924040154,-0.247350343692308,-0.342363772923077,-0.347180134692308,-0.358344356,-0.547621753230769
1,"WALKING_DOWNSTAIRS",0.289188320408163,-0.00991850461020408,-0.107566190908163,0.931874418979592,-0.266610338979592,-0.0621199585938775,0.0541553164897959,0.0296504490408163,-0.0109719730183673,-0.0350781902989796,-0.0909371290204082,0.0900850142030612,-0.0739592036271429,-0.0439902783367347,-0.0270461061061224,0.0271882914106122,0.0271882914106122,-0.0894474807979592,-0.0757412543673469,-0.295463843346939,0.0382291831510204,0.00154990783591837,-0.225574471693878,-0.0276638676122449,-0.12866715764898,-0.288334735714286,-0.352449631363265,-0.0557022524693878,-0.0318694271979592,0.0965845343040816,0.0262184949326531,-0.185720285744898,-0.281963359177551,0.289188320408163,-0.00991850461020408,-0.107566190908163,0.931874418979592,-0.266610338979592,-0.0621199585938775,0.0541553164897959,0.0296504490408163,-0.0109719730183673,-0.0350781902989796,-0.0909371290204082,0.0900850142030612,-0.0739592036271429,-0.0439902783367347,-0.0270461061061224,0.0271882914106122,0.0271882914106122,-0.0894474807979592,-0.0757412543673469,-0.295463843346939,0.0382291831510204,0.00154990783591837,-0.225574471693878,-0.0276638676122449,-0.12866715764898,-0.288334735714286,-0.352449631363265,-0.0557022524693878,-0.0318694271979592,0.0965845343040816,0.0262184949326531,-0.185720285744898,-0.281963359177551
2,"WALKING_DOWNSTAIRS",0.27761534806383,-0.0226614158361702,-0.116812942382979,0.861831345531915,-0.325780100638298,-0.0438890162723404,0.110040615569574,-0.00327959081489362,-0.0209351677765957,-0.11594735287234,-0.00482329231914894,0.097173808906383,-0.0581038498510638,-0.0421470257531915,-0.0710229816893617,0.0899511204978723,0.0899511204978723,0.00565516335106383,-0.162188586930426,-0.410872671489362,0.112841160325532,0.278345041765957,-0.131290772,0.138120681087234,0.0962091607617021,-0.271498721106383,-0.145775970406383,-0.361913824,-0.0874944736085106,0.293424826591489,0.222247409576596,-0.320838543553191,-0.380175306489362,0.0463666814446808,0.262881788951064,-0.10283790806383,-0.940361759574468,-0.940068525531915,-0.931438313191489,0.147249143238298,0.126828014557447,-0.340122023191489,-0.320789230008511,-0.415739144893617,-0.279418388042553,-0.243940592553192,-0.469396701106383,-0.218266318606383,0.215586334889362,0.215586334889362,0.22961718512766,-0.274844110531915,-0.343187875404255,0.0161046198595745,0.171973972957447,-0.162032894287234,0.0499590624829787,0.0808333491276596,-0.408227423191489,-0.379436674361702,-0.458732747446809,-0.422987665106383,-0.0214787881723404,0.227480732542553,-0.372576755361702,-0.343698985425532
3,"WALKING_DOWNSTAIRS",0.292423484693878,-0.0193554079328571,-0.116139842908163,0.939057787755102,-0.228829214285714,-0.102352758040816,0.0725689294489796,0.0109707769183673,-0.00202727978142857,-0.13157327645102,-0.0139358043959184,0.123826738353061,-0.0778701650285714,-0.0391567930959184,-0.0416193131122449,-0.0628126118283674,-0.0628126118283674,-0.205239246653061,-0.215294501244898,-0.508567577142857,-0.0421706943244898,-0.00770048300204082,-0.404452414285714,-0.0906707125102041,-0.135938542632653,-0.529059450612245,-0.129066574295918,-0.542694164081633,-0.302866461179592,0.0289413195612245,-0.049477977322449,-0.332376629371429,-0.576277199387755,0.292423484693878,-0.0193554079328571,-0.116139842908163,0.939057787755102,-0.228829214285714,-0.102352758040816,0.0725689294489796,0.0109707769183673,-0.00202727978142857,-0.13157327645102,-0.0139358043959184,0.123826738353061,-0.0778701650285714,-0.0391567930959184,-0.0416193131122449,-0.0628126118283674,-0.0628126118283674,-0.205239246653061,-0.215294501244898,-0.508567577142857,-0.0421706943244898,-0.00770048300204082,-0.404452414285714,-0.0906707125102041,-0.135938542632653,-0.529059450612245,-0.129066574295918,-0.542694164081633,-0.302866461179592,0.0289413195612245,-0.049477977322449,-0.332376629371429,-0.576277199387755
4,"WALKING_DOWNSTAIRS",0.279965329555556,-0.00980200850666667,-0.1067775246,0.947731858666667,-0.0620852772955556,0.148714808888889,0.0971862748866667,0.00563780215111111,-0.00729137766444444,-0.102838822533333,-0.0704025952333333,0.05926394948,-0.0921282734666667,-0.0348434913444444,-0.0492836435688889,-0.0491616726733333,-0.0491616726733333,-0.228851413747333,-0.3466062928,-0.592843014888889,-0.0722392276888889,-0.129606639466667,-0.494683451555556,-0.16163290774,-0.172941628735556,-0.583917371333333,-0.240298893435556,-0.717545840444444,-0.318306481022222,-0.01907433524,-0.175295286557778,-0.429213369555556,-0.621752455777778,0.0111935496222222,-0.21859832499,-0.479185977111111,-0.955258881333333,-0.932066041111111,-0.937753794444444,-0.145759708684667,-0.146242294857778,-0.626646986888889,-0.370244695288889,-0.699453537111111,-0.498480800444444,-0.395995494444444,-0.816858240222222,-0.325780073711111,-0.0819559041111111,-0.0819559041111111,-0.216858921977778,-0.3805726254,-0.637079543555556,0.0390098262533333,-0.32253131772,-0.512694303111111,-0.208250062317778,-0.177202094317778,-0.668867334444444,-0.414919000955556,-0.691518367333333,-0.621658471333333,-0.263644030288889,-0.280426776955556,-0.457674088,-0.685470931777778
5,"WALKING_DOWNSTAIRS",0.29354392712766,-0.00850107533191489,-0.100319930659574,0.956649352553192,-0.0607578318319149,0.0216777910246191,0.109650600459574,0.0137618233808511,0.0213397664446809,-0.068294569906383,-0.0707805998787234,0.0806559989574468,-0.110149008255319,-0.0708296588478723,-0.0399656935617021,0.211138853638298,0.211138853638298,-0.0637528559361702,-0.218029835319149,-0.39719562106383,0.0984320090212766,0.0792280694042553,-0.374740089574468,-0.0368012151170213,-0.0568032957531915,-0.491979946170213,-0.295345101425532,-0.382483075106383,-0.034175027916383,0.155742168808511,0.00918394264170213,-0.349338414731915,-0.453697247021277,0.29354392712766,-0.00850107533191489,-0.100319930659574,0.956649352553192,-0.0607578318319149,0.0216777910246191,0.109650600459574,0.0137618233808511,0.0213397664446809,-0.068294569906383,-0.0707805998787234,0.0806559989574468,-0.110149008255319,-0.0708296588478723,-0.0399656935617021,0.211138853638298,0.211138853638298,-0.0637528559361702,-0.218029835319149,-0.39719562106383,0.0984320090212766,0.0792280694042553,-0.374740089574468,-0.0368012151170213,-0.0568032957531915,-0.491979946170213,-0.295345101425532,-0.382483075106383,-0.034175027916383,0.155742168808511,0.00918394264170213,-0.349338414731915,-0.453697247021277
6,"WALKING_DOWNSTAIRS",0.277045258145833,-0.019536840063125,-0.107209356208333,0.928531455208333,-0.214046334375,-0.00307981704708333,0.103681343708333,0.00987685807166667,-0.00932470617291667,-0.0960837437708333,-0.0341782208604167,0.0870012595210417,-0.0256452232354167,-0.0768089915604167,-0.0372228650416667,0.333754731458333,0.333754731458333,0.10384507225,0.0142677821595833,-0.0829366854166667,0.328308506041667,0.339771173822917,-0.277602590916667,0.136554991314583,0.1372024523,-0.283086205125,0.0633716052854167,-0.130327465789583,0.15284524938125,0.395958034583333,0.243834258785417,-0.0143735434,-0.132705384364583,0.277045258145833,-0.019536840063125,-0.107209356208333,0.928531455208333,-0.214046334375,-0.00307981704708333,0.103681343708333,0.00987685807166667,-0.00932470617291667,-0.0960837437708333,-0.0341782208604167,0.0870012595210417,-0.0256452232354167,-0.0768089915604167,-0.0372228650416667,0.333754731458333,0.333754731458333,0.10384507225,0.0142677821595833,-0.0829366854166667,0.328308506041667,0.339771173822917,-0.277602590916667,0.136554991314583,0.1372024523,-0.283086205125,0.0633716052854167,-0.130327465789583,0.15284524938125,0.395958034583333,0.243834258785417,-0.0143735434,-0.132705384364583
